id_img,label
24252,sad
24378,fear
24412,angry
24428,neutral
24435,fear
24437,angry
24441,sad
24466,angry
24490,sad
245,angry
24501,fear
24542,sad
24660,sad
24678,angry
24711,neutral
24789,neutral
24797,sad
24819,angry
24821,sad
2484,angry
2486,happy
2487,angry
24886,angry
249,neutral
24959,fear
24967,happy
2498,sad
24992,angry
25082,sad
25088,sad
251,fear
25101,angry
2511,neutral
25131,fear
25144,angry
25209,angry
25255,sad
25343,sad
25360,neutral
25435,angry
25528,angry
25542,happy
2557,angry
2558,happy
25612,happy
25681,neutral
25688,sad
25778,happy
25795,neutral
2581,neutral
25811,sad
25813,fear
25844,neutral
25874,happy
25876,angry
25886,angry
25891,happy
259,sad
25944,angry
25973,sad
26025,neutral
26038,angry
26059,fear
26121,neutral
26124,sad
26137,happy
26163,happy
26175,sad
26177,angry
26181,angry
26185,fear
26248,happy
26264,sad
26267,sad
26337,angry
26344,angry
26437,sad
26446,happy
26462,fear
26572,angry
26597,happy
26618,fear
26620,angry
2668,angry
26725,fear
26789,sad
26845,sad
26860,happy
26886,neutral
26899,angry
26900,sad
26919,angry
26928,fear
26956,happy
27016,angry
27022,angry
27054,sad
2709,sad
2712,sad
27284,fear
27296,sad
27385,angry
27413,neutral
27464,angry
27483,fear
27544,angry
2762,sad
27652,angry
2770,fear
27704,happy
27715,fear
27726,sad
27744,neutral
27770,neutral
27777,sad
27798,sad
27828,fear
2791,angry
27967,sad
27982,neutral
28015,neutral
28058,angry
28062,neutral
28120,happy
28144,fear
28148,sad
28149,angry
28207,angry
28248,neutral
28288,angry
28300,neutral
28401,happy
28438,happy
28498,happy
28509,neutral
28543,sad
28547,angry
28560,angry
28585,angry
28614,fear
28618,fear
28620,fear
28660,sad
28707,fear
28720,angry
28731,sad
28737,angry
28743,neutral
28749,angry
28800,happy
28840,sad
28867,angry
28884,neutral
2890,sad
28932,sad
28952,angry
29085,sad
29119,angry
29132,sad
29202,sad
29266,fear
29319,neutral
2933,angry
29414,neutral
29471,neutral
29477,neutral
29493,angry
29523,angry
29527,sad
29554,sad
29571,angry
29581,angry
29588,fear
29614,happy
29669,sad
29685,sad
29730,sad
298,sad
29818,angry
29866,happy
29929,sad
29931,neutral
29947,happy
29977,sad
29980,angry
30002,sad
30004,neutral
30015,happy
30024,angry
30058,sad
30059,happy
30082,fear
30085,sad
30171,fear
3021,angry
30260,happy
30273,sad
30290,neutral
30305,angry
30320,fear
30325,angry
30394,angry
30415,angry
30420,sad
30456,neutral
30458,sad
30460,sad
30490,neutral
30509,sad
30535,angry
30563,neutral
30584,fear
30619,fear
30901,sad
30933,sad
30944,fear
3099,sad
31033,angry
31042,sad
31081,sad
31083,fear
31138,fear
31142,happy
31203,neutral
3121,sad
3137,angry
31491,angry
31529,sad
31544,sad
31609,sad
31635,fear
31693,sad
31703,sad
3176,sad
31849,fear
3186,angry
31873,angry
3188,happy
31928,angry
32023,sad
32024,sad
32153,fear
32161,neutral
32223,sad
32231,angry
3226,angry
32278,angry
32281,neutral
32298,angry
32336,fear
32352,sad
32367,fear
32454,sad
32464,fear
32473,fear
3248,angry
32481,sad
32506,happy
32512,sad
32575,sad
32584,sad
32617,fear
32662,happy
32755,sad
32777,angry
33015,sad
3303,sad
33105,angry
33131,angry
33221,sad
3327,fear
33301,happy
33308,fear
3334,sad
33352,angry
33444,angry
33450,happy
33459,neutral
33494,neutral
33560,happy
33573,fear
33633,sad
33666,sad
3370,happy
33729,neutral
3377,sad
338,sad
33809,angry
33829,neutral
33890,neutral
33924,happy
33926,angry
3393,sad
33935,sad
33977,happy
33987,sad
33998,angry
34036,happy
34040,sad
3412,angry
34138,sad
34151,neutral
34175,angry
34178,angry
34184,angry
34238,sad
34259,fear
34352,neutral
34359,fear
34363,neutral
34448,sad
34474,angry
3449,angry
34507,sad
34581,sad
34592,fear
34596,sad
34620,angry
3467,angry
34714,sad
34778,sad
34879,fear
35009,angry
35010,sad
35028,angry
35041,fear
35059,angry
35145,sad
35149,happy
35162,angry
35210,happy
3522,fear
35261,happy
35298,fear
35407,angry
35425,angry
35439,fear
35447,sad
35514,happy
3558,angry
3564,sad
35669,neutral
35681,angry
35682,fear
35731,fear
35753,fear
35805,angry
35809,angry
35820,neutral
35828,sad
35881,sad
35884,sad
3599,neutral
3632,sad
377,sad
38,angry
3802,angry
3819,neutral
3839,happy
3862,fear
3870,happy
3913,sad
4015,angry
404,fear
4060,sad
4077,sad
4100,happy
4196,sad
4229,neutral
4306,angry
4317,sad
4324,angry
4349,sad
4384,angry
4396,sad
4397,sad
4459,sad
4468,angry
4502,angry
4579,neutral
4616,angry
4637,neutral
4660,sad
4665,angry
4670,fear
4700,happy
4751,fear
4807,fear
4878,neutral
4937,sad
5010,neutral
5060,sad
5064,neutral
521,happy
5220,angry
5233,angry
5244,sad
5259,sad
5312,sad
5317,sad
5400,angry
5422,fear
5432,fear
5434,angry
5459,angry
5519,sad
5564,fear
5570,angry
5582,sad
5607,sad
5610,neutral
5637,angry
5732,angry
5739,neutral
5780,fear
5810,fear
5822,happy
5859,fear
5883,sad
5888,sad
589,happy
5902,fear
5962,angry
6009,sad
6017,angry
6075,angry
608,angry
6088,angry
6119,angry
6129,angry
6155,neutral
6225,angry
6232,neutral
624,sad
6274,angry
6278,fear
6283,angry
6321,neutral
633,sad
6347,angry
6364,sad
6365,neutral
6375,angry
6390,fear
6420,fear
6426,sad
6471,angry
6484,angry
65,neutral
654,sad
6547,happy
6555,fear
6561,angry
6566,fear
6580,angry
6581,angry
6584,fear
6618,angry
6621,sad
665,sad
6652,happy
6726,angry
6739,sad
6745,neutral
676,neutral
6766,fear
6809,fear
6890,sad
6923,angry
6955,angry
6965,neutral
7015,happy
7056,sad
7103,sad
7136,fear
7174,sad
7219,angry
7257,angry
7261,fear
727,neutral
7284,fear
7291,sad
7409,sad
7492,sad
7550,fear
7559,sad
7589,happy
764,neutral
7655,angry
7668,angry
7729,sad
7777,angry
7793,angry
7811,sad
7886,neutral
7919,sad
7937,neutral
7979,angry
8000,angry
8001,angry
8052,angry
8096,happy
8103,sad
8130,angry
8151,angry
816,sad
8267,sad
8275,angry
8299,sad
8402,neutral
842,sad
854,angry
8555,neutral
8581,neutral
8593,sad
861,angry
8661,neutral
8685,angry
8719,sad
8734,happy
8902,sad
8916,neutral
8969,sad
9012,angry
9059,sad
9100,angry
9156,sad
9266,angry
9293,sad
9331,fear
9400,sad
9567,fear
9615,angry
966,angry
9691,sad
9698,neutral
9715,angry
9748,fear
9785,angry
9802,neutral
9811,fear
9862,fear
9884,sad
9931,angry
10053,sad
10435,sad
10532,neutral
1115,fear
11222,angry
11529,angry
11639,angry
12417,fear
12753,sad
13372,sad
13597,angry
13652,angry
13847,fear
14041,fear
14869,sad
14954,fear
14958,angry
15110,sad
16021,fear
16054,happy
16121,angry
16264,sad
16718,angry
17260,angry
18077,neutral
1843,sad
18464,angry
18716,angry
19649,sad
19734,neutral
19770,fear
19801,neutral
19831,sad
20761,fear
21744,angry
21765,angry
21851,sad
22320,angry
2275,sad
23141,angry
23153,fear
23665,angry
23876,sad
24578,fear
25267,angry
25538,angry
25541,sad
26859,happy
2732,angry
2742,neutral
28332,angry
28390,fear
28710,sad
28987,angry
29158,neutral
29269,fear
30347,sad
30428,fear
30499,sad
30601,angry
30719,sad
30761,angry
30907,neutral
3101,angry
31232,sad
31323,fear
31796,fear
31828,fear
32487,fear
32681,sad
33209,angry
33284,angry
33561,angry
33670,angry
33995,angry
34022,angry
34432,sad
34505,sad
34519,happy
3521,fear
35376,angry
35580,angry
3690,angry
3778,angry
4002,fear
4004,sad
4265,fear
4312,angry
4481,fear
4737,sad
5085,angry
533,fear
573,neutral
6231,angry
6926,sad
7068,fear
7192,angry
7405,fear
7455,happy
7592,angry
7835,angry
807,fear
8415,happy
8585,fear
8726,fear
8893,angry
8948,sad
9043,sad
9297,angry
9460,angry
9504,neutral
10029,fear
10043,angry
10044,sad
1008,fear
10099,neutral
101,sad
10189,sad
10263,angry
10267,angry
10278,angry
10292,angry
10355,fear
10409,happy
10437,sad
10443,sad
10445,sad
10458,fear
10489,fear
10493,neutral
10534,happy
1075,fear
10758,sad
1079,sad
10797,fear
10832,sad
10933,angry
10944,sad
10968,neutral
10979,neutral
11030,angry
11036,angry
11039,neutral
11054,neutral
11057,neutral
11104,sad
11112,fear
11137,fear
11143,happy
11146,sad
1116,sad
1128,fear
1133,fear
11353,neutral
11360,happy
1137,sad
11381,fear
11412,angry
11416,sad
11471,angry
11536,fear
1154,sad
11559,neutral
11587,neutral
11653,fear
11682,fear
11687,happy
1169,neutral
11704,fear
11706,sad
11727,sad
11729,sad
11747,fear
11754,angry
11774,neutral
11816,sad
11855,angry
11904,sad
1193,fear
11944,fear
11968,sad
11999,sad
12063,angry
12125,sad
12255,happy
12259,happy
12313,fear
12334,angry
12350,fear
12383,happy
12431,fear
12440,fear
12472,neutral
12496,sad
12527,fear
12578,neutral
12592,fear
12634,angry
12674,sad
12676,angry
12698,fear
12712,sad
12737,fear
12809,sad
12891,happy
12948,sad
12986,fear
12988,fear
13067,neutral
13071,fear
131,sad
13114,sad
13121,angry
13152,fear
13179,sad
13233,fear
1325,neutral
13250,angry
13252,sad
13301,neutral
13306,angry
13308,sad
13310,angry
13362,fear
13394,neutral
13405,fear
1343,happy
13482,fear
13486,fear
13518,angry
13549,fear
13561,fear
13585,angry
13587,fear
13593,fear
13596,fear
13638,sad
13664,fear
1367,fear
13683,fear
13694,fear
13798,fear
13855,neutral
1389,sad
13899,neutral
13913,sad
13921,sad
13928,angry
13933,fear
13939,fear
13965,angry
13971,sad
1401,neutral
14011,fear
14033,angry
14037,sad
14044,sad
14057,happy
14082,fear
1410,fear
14114,sad
14117,neutral
14268,fear
1429,fear
14306,sad
1441,fear
14444,fear
14452,fear
14509,fear
14529,angry
14551,fear
14605,sad
14620,angry
14637,neutral
1465,happy
14722,fear
1474,fear
14744,happy
14747,sad
14786,angry
14789,fear
148,sad
1485,fear
14891,fear
14987,sad
15001,fear
15012,sad
15040,fear
1506,sad
15088,sad
15134,fear
15191,fear
15198,happy
15260,fear
15268,sad
15279,sad
15280,sad
1534,angry
15503,happy
15539,neutral
15544,fear
15578,fear
15615,fear
15622,angry
15663,sad
15668,sad
15678,angry
1576,neutral
15778,fear
15859,sad
15870,sad
15881,angry
15921,fear
15950,angry
15984,fear
1599,fear
15999,neutral
16039,fear
1606,fear
16071,fear
16113,fear
16134,fear
16226,sad
16277,neutral
16318,fear
16330,fear
16346,fear
16374,fear
16395,sad
16429,sad
16440,sad
16450,fear
16486,fear
16489,angry
16501,angry
16503,fear
16523,neutral
16539,sad
1654,fear
16559,sad
1657,fear
1660,fear
16609,sad
16632,angry
16674,fear
16775,fear
16788,fear
16802,fear
16811,fear
16830,fear
16915,sad
16930,sad
16954,neutral
16977,sad
16990,fear
17105,neutral
17107,happy
17114,angry
17180,fear
17191,fear
17213,happy
17217,neutral
1722,fear
17236,fear
1727,angry
17314,neutral
17334,sad
17369,fear
17449,angry
17479,angry
17503,fear
17550,sad
17558,sad
1756,fear
17587,sad
17631,sad
17668,fear
17685,fear
17707,fear
17710,angry
17762,sad
17816,happy
17831,sad
17834,fear
17901,angry
17930,fear
17932,sad
17934,happy
1796,sad
1799,sad
18006,sad
18010,fear
18068,happy
18073,fear
18104,fear
18106,happy
18108,fear
18117,angry
18148,fear
18203,happy
18291,happy
18299,fear
18309,fear
18317,fear
18325,sad
18336,sad
18364,neutral
1838,fear
18404,fear
18513,sad
18517,happy
18523,sad
18527,sad
18542,fear
18569,happy
1857,fear
18574,angry
18641,angry
18713,sad
1873,fear
18753,sad
18757,sad
18763,fear
18905,fear
18908,fear
18911,fear
18960,neutral
18974,angry
18976,fear
18984,fear
19000,fear
19020,fear
19064,fear
19089,fear
19119,sad
19188,sad
19216,fear
19226,fear
19235,fear
19252,sad
1929,happy
19349,neutral
1939,neutral
19454,sad
19473,sad
19497,sad
19559,angry
19599,angry
19612,happy
19644,neutral
19682,sad
19740,fear
19754,sad
19810,sad
19841,angry
1986,fear
19888,fear
19896,angry
19897,sad
19995,fear
200,sad
20037,fear
20058,neutral
20062,sad
20083,fear
20135,sad
20194,fear
20214,sad
20265,fear
20337,sad
20411,sad
20424,fear
20450,fear
20461,fear
2047,sad
20476,angry
20495,sad
20508,fear
20526,fear
20579,fear
20598,angry
20617,neutral
20715,sad
20831,fear
20843,fear
20851,sad
20897,sad
20970,sad
2098,sad
21,fear
21070,fear
21101,sad
21102,fear
21227,fear
21230,sad
21250,angry
21269,happy
21280,sad
21352,sad
21360,sad
21387,neutral
21420,sad
21464,sad
21499,fear
21500,sad
21556,fear
21559,fear
21598,fear
21615,sad
21654,fear
21686,sad
21697,happy
2178,fear
21833,fear
21858,fear
21877,fear
21946,sad
21967,neutral
22050,fear
22074,fear
22102,sad
22130,fear
22166,fear
2226,fear
22326,fear
22349,neutral
224,fear
22458,happy
22485,sad
22520,fear
22607,neutral
22640,sad
22662,neutral
22756,happy
22791,fear
22827,angry
22839,fear
22840,fear
22917,neutral
22944,happy
22988,sad
22997,neutral
23038,angry
23083,sad
23100,fear
23126,fear
23142,happy
23184,angry
23192,sad
23209,sad
23260,fear
23305,fear
23332,sad
23362,fear
23368,fear
23389,fear
23403,fear
23427,sad
23447,neutral
23463,sad
23477,sad
23517,fear
23540,fear
23561,fear
23566,fear
2357,sad
23718,fear
23731,sad
23767,fear
23778,sad
2378,fear
23791,sad
2391,fear
24016,neutral
24035,neutral
24088,fear
24089,neutral
24131,neutral
2416,sad
24165,fear
24185,angry
24213,fear
24220,neutral
2426,neutral
24452,sad
24479,sad
24482,sad
24539,sad
24554,angry
24562,neutral
24579,happy
24621,fear
24625,fear
24694,angry
24721,sad
24753,fear
24763,fear
24778,happy
24822,sad
24880,sad
24948,fear
24963,sad
24978,sad
24991,sad
25045,fear
25046,fear
25061,sad
25074,angry
25108,sad
25109,sad
25133,sad
25162,fear
25191,fear
25202,sad
25220,angry
25242,sad
25247,sad
25298,happy
25306,fear
25327,neutral
25359,neutral
25439,happy
25481,neutral
25496,neutral
25555,fear
25570,fear
25577,sad
25590,sad
25605,fear
25621,fear
25638,sad
25647,fear
25710,fear
258,sad
25820,fear
25914,fear
2592,sad
2593,happy
26082,neutral
26091,happy
26097,sad
26131,fear
26210,sad
26250,fear
26275,happy
26283,sad
26363,neutral
26377,fear
26385,happy
26394,sad
264,sad
26402,sad
26409,fear
2641,fear
26454,fear
26469,fear
2651,sad
2657,fear
26582,happy
26726,sad
2681,angry
26842,fear
26895,happy
26916,sad
26927,angry
26973,fear
26980,fear
270,fear
27006,angry
27077,sad
27094,neutral
27098,neutral
27103,angry
27145,angry
27300,fear
27308,angry
27359,angry
27363,sad
27369,sad
27488,sad
27503,fear
27509,happy
27591,sad
27635,happy
27709,sad
27764,sad
27772,sad
27806,sad
27846,fear
27868,sad
27889,fear
2789,fear
27899,sad
27910,fear
27937,angry
28050,angry
28101,fear
28189,neutral
28210,sad
28243,fear
28267,fear
28308,sad
28331,angry
28417,angry
28453,neutral
28503,fear
28515,fear
28548,angry
2858,fear
2860,fear
28627,happy
28701,sad
28704,fear
28724,fear
28729,sad
28734,neutral
28859,happy
29005,fear
29026,fear
29027,fear
29043,fear
2906,sad
29068,fear
29126,neutral
29152,sad
29219,angry
2927,fear
29284,happy
29285,fear
29291,happy
29315,fear
29327,sad
29349,fear
29389,angry
29478,happy
29528,fear
29536,sad
29603,angry
29629,neutral
29674,angry
297,happy
29701,fear
29709,fear
29713,fear
29720,fear
29731,neutral
29733,sad
29735,sad
29738,neutral
29795,happy
29869,sad
2987,happy
29871,sad
2988,fear
29892,neutral
29912,sad
29924,angry
29990,sad
3000,happy
30062,happy
30074,neutral
30196,neutral
30206,sad
30237,fear
30253,fear
30316,fear
30333,fear
3036,fear
30482,fear
30564,fear
3057,sad
30594,fear
30638,sad
30735,fear
30774,fear
30798,neutral
3087,sad
30936,sad
31007,neutral
31105,angry
31107,happy
31116,fear
3112,angry
31130,fear
31157,happy
31159,fear
31188,fear
3124,sad
31286,sad
31330,fear
31341,angry
31357,fear
31375,neutral
31395,sad
31398,fear
314,fear
31421,sad
31461,sad
31526,sad
31535,happy
31569,fear
31625,happy
31638,sad
31655,sad
3170,fear
31738,fear
31782,fear
31821,happy
31855,angry
31860,fear
31866,happy
31903,angry
31916,happy
31940,sad
31954,sad
31973,fear
31979,angry
32076,angry
32097,fear
32103,angry
32180,fear
32279,fear
32323,fear
32349,fear
32351,angry
32438,sad
32461,sad
32463,fear
32485,angry
32507,fear
32551,sad
32569,sad
32619,neutral
32623,sad
32642,sad
32682,angry
32688,sad
3269,fear
32692,sad
32696,fear
32758,sad
32766,sad
32799,fear
32829,sad
32876,sad
32879,sad
32889,angry
32931,angry
32940,fear
32941,neutral
32946,fear
3296,sad
3297,angry
32996,angry
33007,happy
33051,neutral
33097,fear
3314,fear
33215,fear
33258,happy
33299,fear
33358,fear
33390,angry
33410,angry
33419,fear
33440,fear
33490,sad
33519,fear
33535,neutral
33548,fear
33559,neutral
33587,angry
33608,sad
33617,fear
33644,happy
33673,fear
33674,fear
33701,sad
33718,sad
33806,sad
33855,sad
3391,angry
33919,fear
33940,fear
340,fear
3402,fear
34024,fear
34063,fear
3409,angry
34097,fear
341,happy
34100,sad
34117,fear
34120,happy
34143,angry
34201,angry
34277,neutral
34325,happy
34356,fear
34382,sad
34396,fear
34415,angry
34462,fear
34465,angry
34522,sad
34545,fear
34613,neutral
34656,fear
34659,angry
34675,fear
3472,neutral
34730,fear
34755,fear
34878,sad
34897,neutral
34968,sad
34972,fear
35022,fear
35120,fear
35151,fear
35202,fear
35207,sad
35230,fear
35238,fear
35250,angry
35257,fear
35279,neutral
35322,sad
35334,sad
35362,angry
35363,fear
35394,sad
35410,sad
35427,fear
35453,fear
35541,sad
35592,fear
35629,angry
3565,sad
35697,fear
35709,angry
3584,sad
35851,fear
3601,fear
3645,sad
365,angry
3709,fear
3714,neutral
3719,sad
3722,fear
3736,fear
3739,sad
3742,sad
3783,neutral
3785,neutral
3836,sad
3837,sad
3985,fear
4033,fear
4040,fear
4064,sad
4098,neutral
414,fear
418,sad
4200,fear
4217,neutral
4234,neutral
4296,sad
4308,fear
4316,fear
4340,fear
4411,fear
4453,fear
4516,fear
452,happy
4523,fear
454,sad
4540,fear
4547,angry
460,fear
4650,fear
4821,fear
483,sad
4858,fear
4901,happy
4917,sad
4975,fear
4979,sad
4986,sad
500,neutral
5023,fear
504,fear
507,fear
5074,fear
5097,sad
5117,angry
5184,sad
5222,sad
5253,fear
5263,fear
5283,sad
5360,sad
538,sad
546,sad
5472,sad
5514,fear
5567,sad
5622,fear
5638,fear
5654,sad
5717,sad
5736,fear
5809,fear
5858,sad
5957,angry
5961,happy
5989,happy
5992,fear
6035,happy
6037,fear
6054,sad
6059,sad
6062,happy
6064,sad
6091,fear
6106,sad
6152,sad
6153,neutral
6176,angry
6179,angry
6214,fear
6311,sad
6345,neutral
6346,sad
6366,happy
6469,happy
6495,fear
6515,fear
6608,sad
6732,angry
6747,fear
6808,fear
6814,sad
6876,neutral
689,sad
6902,sad
6909,fear
6973,fear
6988,happy
7027,sad
7038,fear
7102,happy
712,sad
7129,fear
7146,sad
7150,angry
7158,fear
7182,fear
7270,sad
7271,neutral
729,fear
73,sad
7302,fear
7305,fear
7350,neutral
7394,neutral
741,sad
7517,angry
7542,fear
7580,neutral
7681,fear
7684,sad
7748,fear
7749,fear
7756,sad
7786,fear
7819,sad
7846,sad
7875,sad
7894,angry
794,fear
7980,angry
8035,fear
8040,happy
8043,fear
8067,happy
8119,angry
8163,neutral
8177,happy
8178,fear
8239,fear
8350,fear
8433,fear
8454,sad
8474,angry
8481,sad
85,sad
8556,sad
859,fear
8611,angry
8637,fear
8645,fear
8672,angry
872,fear
8754,fear
8795,fear
8797,sad
8818,fear
886,sad
9037,fear
9040,angry
9101,sad
911,sad
9179,fear
9205,fear
9232,fear
9251,fear
9261,neutral
9281,sad
9302,sad
9333,sad
9369,fear
9370,angry
9474,fear
949,sad
9602,angry
9606,fear
9842,angry
9898,angry
10019,sad
10023,sad
10074,happy
10096,happy
10106,happy
10126,sad
10138,happy
10141,fear
1020,happy
10218,happy
10237,happy
10248,happy
10257,happy
1027,happy
10273,neutral
10276,happy
10312,happy
10317,happy
10344,happy
10362,fear
10367,sad
10370,happy
10432,happy
10456,sad
10467,happy
10468,happy
10480,happy
10528,happy
10540,happy
10552,happy
1056,fear
10571,sad
1058,happy
10622,happy
10638,sad
10640,happy
10644,sad
10647,sad
10683,happy
10703,sad
1074,sad
10770,sad
10773,happy
10792,sad
1081,happy
10811,happy
10841,happy
10879,fear
10903,happy
10935,sad
10956,happy
10992,happy
11019,happy
1111,fear
11150,happy
11208,neutral
1121,happy
11236,neutral
1130,angry
11345,happy
11349,happy
11392,happy
1141,happy
11500,happy
11508,happy
11516,happy
1152,happy
11530,happy
11549,angry
11552,happy
11558,happy
11573,happy
11575,neutral
11588,happy
1159,angry
11594,happy
11604,sad
11614,happy
11637,sad
11646,happy
11658,happy
11717,happy
11733,happy
11763,happy
11766,happy
11772,happy
11785,happy
11793,neutral
11808,happy
11814,happy
11819,happy
11835,fear
11842,happy
11850,happy
11885,happy
11927,happy
12011,happy
1202,happy
12024,neutral
12098,angry
12120,happy
12129,fear
12141,happy
12191,happy
12239,happy
12257,happy
12284,happy
12321,happy
12329,happy
12349,happy
12359,happy
12376,happy
12379,neutral
12381,fear
12410,sad
1246,happy
12487,happy
12492,fear
12497,fear
12557,happy
12560,happy
12581,happy
12600,sad
12611,happy
12672,happy
12705,sad
12725,happy
12729,sad
12772,happy
12776,happy
12789,happy
12861,happy
12904,angry
12936,angry
12951,happy
12956,happy
12957,happy
13037,fear
13073,happy
1309,happy
13105,happy
13108,sad
13127,neutral
13139,happy
13151,happy
1316,happy
13204,happy
13228,happy
13283,happy
13317,sad
13322,happy
1334,neutral
13348,fear
13353,sad
13363,happy
13366,fear
13385,angry
1341,happy
13427,happy
13428,happy
13449,happy
13456,happy
13476,happy
13502,happy
13526,happy
13528,happy
13570,happy
13584,happy
13590,happy
13615,sad
13618,happy
13655,happy
13703,happy
13706,happy
13715,happy
13757,happy
13761,sad
13792,angry
13802,happy
1381,fear
13833,sad
13848,happy
13874,happy
13877,happy
139,sad
13911,happy
13912,fear
13925,happy
1395,fear
13955,sad
13968,fear
13969,happy
13991,sad
14063,happy
14092,happy
141,neutral
14139,happy
14152,fear
14155,sad
14169,happy
14236,happy
14278,happy
14282,happy
14292,happy
14310,happy
14314,happy
14327,happy
14348,sad
14360,happy
14371,happy
