id_img,label
23404,happy
23468,surprise
23473,happy
23488,happy
23521,angry
23532,angry
23749,neutral
23780,angry
23783,happy
23814,angry
23847,neutral
23886,happy
24067,happy
2407,neutral
24071,angry
24176,angry
24184,fear
24252,angry
24378,sad
24412,angry
24428,neutral
24435,happy
24437,happy
24441,sad
24466,happy
24490,angry
245,neutral
24501,fear
24542,sad
24660,sad
24678,angry
24711,neutral
24789,neutral
24797,angry
24819,neutral
24821,happy
2484,angry
2486,happy
2487,angry
24886,sad
249,angry
24959,surprise
24967,fear
2498,sad
24992,angry
25082,sad
25088,fear
251,neutral
25101,angry
2511,angry
25131,sad
25144,happy
25209,angry
25255,angry
25343,sad
25360,neutral
25435,happy
25528,angry
25542,happy
2557,angry
2558,angry
25612,happy
25681,neutral
25688,sad
25778,happy
25795,neutral
2581,neutral
25811,angry
25813,angry
25844,neutral
25874,angry
25876,angry
25886,angry
25891,sad
259,fear
25944,angry
25973,neutral
26025,neutral
26038,angry
26059,fear
26121,neutral
26124,sad
26137,happy
26163,happy
26175,sad
26177,angry
26181,neutral
26185,angry
26248,happy
26264,fear
26267,sad
26337,happy
26344,angry
26437,sad
26446,angry
26462,neutral
26572,angry
26597,happy
26618,neutral
26620,neutral
2668,angry
26725,angry
26789,angry
26845,sad
26860,neutral
26886,angry
26899,angry
26900,angry
26919,fear
26928,angry
26956,angry
27016,angry
27022,angry
27054,happy
2709,neutral
2712,sad
27284,neutral
27296,angry
27385,angry
27413,sad
27464,angry
27483,neutral
27544,angry
2762,happy
27652,fear
2770,angry
27704,happy
27715,fear
27726,sad
27744,neutral
27770,neutral
27777,sad
27798,sad
27828,happy
2791,angry
27967,fear
27982,sad
28015,neutral
28058,angry
28062,neutral
28120,happy
28144,fear
28148,neutral
28149,neutral
28207,angry
28248,neutral
28288,angry
28300,sad
28401,happy
28438,happy
28498,sad
28509,angry
28543,sad
28547,angry
28560,angry
28585,angry
28614,angry
28618,sad
28620,neutral
28660,angry
28707,fear
28720,angry
28731,neutral
28737,surprise
28743,angry
28749,angry
28800,surprise
28840,neutral
28867,angry
28884,neutral
2890,sad
28932,sad
28952,angry
29085,sad
29119,angry
29132,happy
29202,happy
29266,angry
29319,fear
2933,angry
29414,neutral
29471,surprise
29477,neutral
29493,angry
29523,angry
29527,neutral
29554,sad
29571,angry
29581,angry
29588,fear
29614,happy
29669,happy
29685,angry
29730,happy
298,angry
29818,angry
29866,happy
29929,sad
29931,neutral
29947,neutral
29977,angry
29980,angry
30002,sad
30004,neutral
30015,happy
30024,angry
30058,angry
30059,happy
30082,angry
30085,sad
30171,sad
3021,angry
30260,neutral
30273,sad
30290,neutral
30305,angry
30320,neutral
30325,fear
30394,neutral
30415,neutral
30420,angry
30456,sad
30458,neutral
30460,neutral
30490,neutral
30509,happy
30535,happy
30563,neutral
30584,surprise
30619,happy
30901,angry
30933,sad
30944,happy
3099,sad
31033,angry
31042,angry
31081,neutral
31083,neutral
31138,happy
31142,happy
31203,neutral
3121,angry
3137,angry
31491,angry
31529,neutral
31544,angry
31609,happy
31635,neutral
31693,angry
31703,sad
3176,neutral
31849,fear
3186,angry
31873,angry
3188,happy
31928,happy
32023,angry
32024,happy
32153,happy
32161,neutral
32223,happy
32231,angry
3226,angry
32278,sad
32281,neutral
32298,angry
32336,fear
32352,sad
32367,sad
32454,neutral
32464,fear
32473,fear
3248,angry
32481,neutral
32506,happy
32512,angry
32575,neutral
32584,angry
32617,neutral
32662,happy
32755,sad
32777,angry
33015,sad
3303,fear
33105,angry
33131,angry
33221,neutral
3327,angry
33301,happy
33308,happy
3334,sad
33352,angry
33444,sad
33450,happy
33459,neutral
33494,neutral
33560,neutral
33573,neutral
33633,angry
33666,sad
3370,angry
33729,neutral
3377,sad
338,angry
33809,angry
33829,neutral
33890,neutral
33924,happy
33926,happy
3393,sad
33935,angry
33977,happy
33987,neutral
33998,angry
34036,happy
34040,sad
3412,angry
34138,angry
34151,neutral
34175,neutral
34178,angry
34184,angry
34238,happy
34259,fear
34352,neutral
34359,happy
34363,sad
34448,sad
34474,angry
3449,angry
34507,neutral
34581,angry
34592,fear
34596,sad
34620,angry
3467,angry
34714,happy
34778,sad
34879,surprise
35009,angry
35010,neutral
35028,angry
35041,sad
35059,angry
35145,angry
35149,fear
35162,neutral
35210,happy
3522,neutral
35261,neutral
35298,happy
35407,angry
35425,angry
35439,sad
35447,neutral
35514,happy
3558,angry
3564,angry
35669,neutral
35681,angry
35682,angry
35731,angry
35753,fear
35805,angry
35809,neutral
35820,angry
35828,surprise
35881,neutral
35884,sad
3599,neutral
3632,angry
377,sad
38,angry
3802,angry
3819,sad
3839,happy
3862,neutral
3870,happy
3913,sad
4015,neutral
404,neutral
4060,neutral
4077,angry
4100,happy
4196,sad
4229,happy
4306,angry
4317,neutral
4324,angry
4349,sad
4384,angry
4396,happy
4397,neutral
4459,neutral
4468,happy
4502,angry
4579,neutral
4616,angry
4637,neutral
4660,sad
4665,angry
4670,sad
4700,neutral
4751,surprise
4807,surprise
4878,sad
4937,sad
5010,angry
5060,sad
5064,neutral
521,happy
5220,angry
5233,angry
5244,angry
5259,neutral
5312,sad
5317,fear
5400,angry
5422,fear
5432,angry
5434,fear
5459,angry
5519,angry
5564,fear
5570,angry
5582,sad
5607,sad
5610,neutral
5637,happy
5732,angry
5739,neutral
5780,angry
5810,angry
5822,angry
5859,angry
5883,angry
5888,sad
589,happy
5902,happy
5962,happy
6009,angry
6017,angry
6075,angry
608,neutral
6088,angry
6119,angry
6129,angry
6155,neutral
6225,happy
6232,neutral
624,angry
6274,angry
6278,angry
6283,angry
6321,neutral
633,fear
6347,happy
6364,sad
6365,sad
6375,angry
6390,angry
6420,angry
6426,sad
6471,surprise
6484,angry
65,sad
654,sad
6547,happy
6555,neutral
6561,angry
6566,sad
6580,angry
6581,angry
6584,surprise
6618,angry
6621,happy
665,angry
6652,happy
6726,fear
6739,sad
6745,neutral
676,neutral
6766,angry
6809,happy
6890,sad
6923,angry
6955,angry
6965,angry
7015,angry
7056,angry
7103,neutral
7136,angry
7174,neutral
7219,neutral
7257,angry
7261,neutral
727,sad
7284,angry
7291,sad
7409,sad
7492,angry
7550,fear
7559,sad
7589,happy
764,neutral
7655,angry
7668,neutral
7729,sad
7777,angry
7793,sad
7811,sad
7886,neutral
7919,sad
7937,neutral
7979,angry
8000,angry
8001,angry
8052,angry
8096,happy
8103,neutral
8130,angry
8151,angry
816,angry
8267,neutral
8275,sad
8299,angry
8402,neutral
842,sad
854,angry
8555,neutral
8581,neutral
8593,sad
861,fear
8661,neutral
8685,angry
8719,sad
8734,happy
8902,angry
8916,neutral
8969,angry
9012,angry
9059,neutral
9100,angry
9156,happy
9266,angry
9293,fear
9331,angry
9400,angry
9567,surprise
9615,angry
966,angry
9691,neutral
9698,sad
9715,angry
9748,neutral
9785,fear
9802,surprise
9811,neutral
9862,neutral
9884,sad
9931,angry
10053,angry
10435,sad
10532,neutral
1115,neutral
11222,fear
11529,angry
11639,angry
12417,angry
12753,sad
13372,angry
13597,angry
13652,angry
13847,surprise
14041,neutral
14869,sad
14954,sad
14958,angry
15110,sad
16021,happy
16054,happy
16121,neutral
16264,angry
16718,angry
17260,angry
18077,neutral
1843,fear
18464,happy
18716,neutral
19649,sad
19734,angry
19770,neutral
19801,sad
19831,sad
20761,sad
21744,angry
21765,angry
21851,sad
22320,angry
2275,sad
23141,happy
23153,sad
23665,angry
23876,fear
24578,fear
25267,angry
25538,happy
25541,happy
26859,happy
2732,sad
2742,sad
28332,angry
28390,fear
28710,neutral
28987,angry
29158,neutral
29269,neutral
30347,sad
30428,angry
30499,angry
30601,angry
30719,sad
30761,angry
30907,happy
3101,happy
31232,angry
31323,neutral
31796,neutral
31828,angry
32487,surprise
32681,fear
33209,neutral
33284,angry
33561,sad
33670,angry
33995,angry
34022,angry
34432,sad
34505,angry
34519,happy
3521,angry
35376,angry
35580,angry
3690,angry
3778,angry
4002,neutral
4004,angry
4265,fear
4312,angry
4481,happy
4737,sad
5085,angry
533,angry
573,angry
6231,angry
6926,angry
7068,angry
7192,angry
7405,fear
7455,happy
7592,angry
7835,angry
807,neutral
8415,happy
8585,angry
8726,neutral
8893,angry
8948,sad
9043,angry
9297,angry
9460,angry
9504,sad
10029,surprise
10043,happy
10044,happy
1008,fear
10099,neutral
101,surprise
10189,sad
10263,neutral
10267,fear
10278,angry
10292,angry
10355,surprise
10409,happy
10437,neutral
10443,sad
10445,sad
10458,sad
10489,surprise
10493,surprise
10534,surprise
1075,sad
10758,sad
1079,sad
10797,happy
10832,neutral
10933,angry
10944,happy
10968,neutral
10979,neutral
11030,angry
11036,fear
11039,neutral
11054,neutral
11057,neutral
11104,sad
11112,surprise
11137,surprise
11143,happy
11146,sad
1116,sad
1128,surprise
1133,sad
11353,surprise
11360,happy
1137,neutral
11381,happy
11412,angry
11416,sad
11471,fear
11536,fear
1154,neutral
11559,surprise
11587,neutral
11653,surprise
11682,surprise
11687,neutral
1169,neutral
11704,surprise
11706,neutral
11727,neutral
11729,happy
11747,angry
11754,neutral
11774,neutral
11816,sad
11855,happy
11904,fear
1193,surprise
11944,surprise
11968,fear
11999,sad
12063,neutral
12125,sad
12255,happy
12259,happy
12313,surprise
12334,angry
12350,surprise
12383,happy
12431,neutral
12440,neutral
12472,neutral
12496,sad
12527,neutral
12578,happy
12592,fear
12634,angry
12674,neutral
12676,sad
12698,surprise
12712,angry
12737,surprise
12809,sad
12891,sad
12948,surprise
12986,angry
12988,sad
13067,neutral
13071,surprise
131,sad
13114,sad
13121,happy
13152,fear
13179,sad
13233,fear
1325,neutral
13250,angry
13252,neutral
13301,angry
13306,angry
13308,sad
13310,angry
13362,sad
13394,fear
13405,sad
1343,angry
13482,fear
13486,happy
13518,fear
13549,surprise
13561,surprise
13585,angry
13587,neutral
13593,sad
13596,neutral
13638,sad
13664,surprise
1367,fear
13683,neutral
13694,surprise
13798,fear
13855,neutral
1389,sad
13899,neutral
13913,sad
13921,sad
13928,surprise
13933,fear
13939,surprise
13965,angry
13971,neutral
1401,neutral
14011,surprise
14033,neutral
14037,neutral
14044,sad
14057,happy
14082,fear
1410,surprise
14114,angry
14117,sad
14268,fear
1429,neutral
14306,sad
1441,sad
14444,neutral
14452,sad
14509,angry
14529,surprise
14551,neutral
14605,sad
14620,angry
14637,surprise
1465,happy
14722,fear
1474,neutral
14744,sad
14747,happy
14786,angry
14789,fear
148,angry
1485,fear
14891,fear
14987,sad
15001,fear
15012,sad
15040,happy
1506,neutral
15088,sad
15134,fear
15191,sad
15198,happy
15260,happy
15268,angry
15279,sad
15280,sad
1534,angry
15503,angry
15539,neutral
15544,surprise
15578,fear
15615,surprise
15622,angry
15663,neutral
15668,sad
15678,angry
1576,neutral
15778,surprise
15859,angry
15870,sad
15881,fear
15921,sad
15950,neutral
15984,happy
1599,neutral
15999,sad
16039,fear
1606,sad
16071,surprise
16113,neutral
16134,surprise
16226,sad
16277,fear
16318,surprise
16330,happy
16346,surprise
16374,surprise
16395,sad
16429,sad
16440,fear
16450,happy
16486,happy
16489,angry
16501,neutral
16503,sad
16523,sad
16539,happy
1654,happy
16559,sad
1657,surprise
1660,angry
16609,sad
16632,angry
16674,surprise
16775,surprise
16788,fear
16802,sad
16811,neutral
16830,angry
16915,sad
16930,happy
16954,neutral
16977,happy
16990,sad
17105,sad
17107,happy
17114,fear
17180,fear
17191,sad
17213,sad
17217,neutral
1722,fear
17236,happy
1727,angry
17314,sad
17334,fear
17369,neutral
17449,angry
17479,angry
17503,happy
17550,sad
17558,sad
1756,neutral
17587,angry
17631,fear
17668,fear
17685,fear
17707,sad
17710,angry
17762,sad
17816,sad
17831,neutral
17834,happy
17901,fear
17930,surprise
17932,sad
17934,sad
1796,sad
1799,neutral
18006,angry
18010,angry
18068,neutral
18073,surprise
18104,sad
18106,angry
18108,surprise
18117,angry
18148,neutral
18203,neutral
18291,happy
18299,happy
18309,surprise
18317,sad
18325,neutral
18336,sad
18364,neutral
1838,surprise
18404,happy
18513,angry
18517,happy
18523,neutral
18527,fear
18542,angry
18569,angry
1857,sad
18574,angry
18641,fear
18713,sad
1873,surprise
18753,sad
18757,angry
18763,fear
18905,sad
18908,fear
18911,surprise
18960,sad
18974,angry
18976,sad
18984,sad
19000,sad
19020,surprise
19064,fear
19089,fear
19119,sad
19188,sad
19216,sad
19226,neutral
19235,surprise
19252,sad
1929,angry
19349,happy
1939,neutral
19454,neutral
19473,sad
19497,neutral
19559,angry
19599,angry
19612,neutral
19644,neutral
19682,neutral
19740,fear
19754,sad
19810,sad
19841,fear
1986,fear
19888,fear
19896,neutral
19897,neutral
19995,neutral
200,angry
20037,surprise
20058,fear
20062,happy
20083,fear
20135,sad
20194,angry
20214,sad
20265,happy
20337,neutral
20411,sad
20424,fear
20450,surprise
20461,surprise
2047,sad
20476,angry
20495,sad
20508,neutral
20526,happy
20579,fear
20598,happy
20617,neutral
20715,neutral
20831,sad
20843,angry
20851,sad
20897,happy
20970,neutral
2098,angry
21,fear
21070,fear
21101,sad
21102,surprise
21227,surprise
21230,happy
21250,happy
21269,happy
21280,surprise
21352,sad
21360,fear
21387,fear
21420,neutral
21464,sad
21499,fear
21500,fear
21556,surprise
21559,surprise
21598,surprise
21615,sad
21654,angry
21686,angry
21697,happy
2178,surprise
21833,surprise
21858,neutral
21877,neutral
21946,fear
21967,surprise
22050,surprise
22074,fear
22102,neutral
22130,fear
22166,fear
2226,neutral
22326,surprise
22349,neutral
224,surprise
22458,angry
22485,sad
22520,surprise
22607,neutral
22640,happy
22662,sad
22756,happy
22791,happy
22827,fear
22839,surprise
22840,neutral
22917,neutral
22944,happy
22988,angry
22997,neutral
23038,happy
23083,sad
23100,surprise
23126,surprise
23142,happy
23184,angry
23192,sad
23209,surprise
23260,fear
23305,surprise
23332,sad
23362,neutral
23368,surprise
23389,neutral
23403,sad
23427,happy
23447,neutral
23463,sad
23477,sad
23517,fear
23540,surprise
23561,fear
23566,surprise
2357,angry
23718,surprise
23731,neutral
23767,surprise
23778,sad
2378,fear
23791,sad
2391,sad
24016,neutral
24035,neutral
24088,neutral
24089,neutral
24131,neutral
2416,sad
24165,neutral
24185,angry
24213,happy
24220,neutral
2426,surprise
24452,happy
24479,sad
24482,fear
24539,neutral
24554,angry
24562,surprise
24579,happy
24621,fear
24625,happy
24694,angry
24721,fear
24753,sad
24763,surprise
24778,happy
24822,sad
24880,fear
24948,neutral
24963,happy
24978,sad
24991,sad
25045,fear
25046,fear
25061,neutral
25074,fear
25108,surprise
25109,sad
25133,sad
25162,fear
25191,neutral
25202,sad
25220,sad
25242,sad
25247,sad
25298,happy
25306,neutral
25327,happy
25359,neutral
25439,happy
25481,neutral
25496,neutral
25555,neutral
25570,surprise
25577,sad
25590,sad
25605,sad
25621,sad
25638,sad
25647,angry
25710,happy
258,fear
25820,surprise
25914,sad
2592,neutral
2593,sad
26082,neutral
26091,fear
26097,sad
26131,surprise
26210,sad
26250,surprise
26275,happy
26283,sad
26363,neutral
26377,neutral
26385,happy
26394,happy
264,angry
26402,sad
26409,surprise
2641,fear
26454,angry
26469,surprise
2651,neutral
2657,neutral
26582,neutral
26726,sad
2681,angry
26842,angry
26895,neutral
26916,surprise
26927,angry
26973,fear
26980,sad
270,happy
27006,angry
27077,happy
27094,neutral
27098,surprise
27103,angry
27145,angry
27300,surprise
27308,neutral
27359,happy
27363,happy
27369,sad
27488,fear
27503,angry
27509,happy
27591,happy
27635,sad
27709,neutral
27764,sad
27772,sad
27806,sad
27846,sad
27868,fear
27889,surprise
2789,sad
27899,happy
27910,neutral
27937,angry
28050,angry
28101,neutral
28189,neutral
28210,neutral
28243,sad
28267,happy
28308,angry
28331,angry
28417,angry
28453,surprise
28503,surprise
28515,fear
28548,fear
2858,neutral
2860,neutral
28627,happy
28701,happy
28704,surprise
28724,fear
28729,fear
28734,neutral
28859,neutral
29005,sad
29026,happy
29027,sad
29043,surprise
2906,angry
29068,angry
29126,neutral
29152,sad
29219,sad
2927,neutral
29284,happy
29285,sad
29291,happy
29315,fear
29327,neutral
29349,surprise
29389,angry
29478,neutral
29528,surprise
29536,sad
29603,happy
29629,neutral
29674,angry
297,happy
29701,sad
29709,surprise
29713,sad
29720,fear
29731,neutral
29733,angry
29735,neutral
29738,neutral
29795,happy
29869,sad
2987,happy
29871,sad
2988,fear
29892,neutral
29912,neutral
29924,angry
29990,sad
3000,surprise
30062,happy
30074,neutral
30196,happy
30206,sad
30237,surprise
30253,neutral
30316,fear
30333,neutral
3036,sad
30482,fear
30564,sad
3057,sad
30594,surprise
30638,sad
30735,fear
30774,fear
30798,neutral
3087,sad
30936,angry
31007,neutral
31105,angry
31107,fear
31116,surprise
3112,angry
31130,neutral
31157,happy
31159,surprise
31188,fear
3124,sad
31286,fear
31330,sad
31341,angry
31357,surprise
31375,neutral
31395,sad
31398,fear
314,neutral
31421,sad
31461,sad
31526,neutral
31535,happy
31569,fear
31625,happy
31638,sad
31655,sad
3170,surprise
31738,neutral
31782,surprise
31821,fear
31855,angry
31860,fear
31866,happy
31903,fear
31916,happy
31940,sad
31954,sad
31973,sad
31979,neutral
32076,neutral
32097,fear
32103,angry
32180,sad
32279,fear
32323,surprise
32349,fear
32351,happy
32438,neutral
32461,sad
32463,neutral
32485,angry
32507,sad
32551,sad
32569,fear
32619,neutral
32623,angry
32642,sad
32682,neutral
32688,angry
3269,surprise
32692,sad
32696,surprise
32758,sad
32766,sad
32799,fear
32829,sad
32876,sad
32879,surprise
32889,angry
32931,angry
32940,surprise
32941,neutral
32946,sad
3296,sad
3297,angry
32996,sad
33007,happy
33051,sad
33097,fear
3314,neutral
33215,fear
33258,sad
33299,fear
33358,fear
33390,sad
33410,angry
33419,surprise
33440,surprise
33490,neutral
33519,fear
33535,neutral
33548,fear
33559,neutral
33587,fear
33608,sad
33617,sad
33644,surprise
33673,surprise
33674,neutral
33701,sad
33718,happy
33806,angry
33855,sad
3391,angry
33919,fear
33940,angry
340,sad
3402,happy
34024,surprise
34063,neutral
3409,happy
34097,sad
341,happy
34100,surprise
34117,neutral
34120,happy
34143,angry
34201,angry
34277,happy
34325,surprise
34356,neutral
34382,sad
34396,happy
34415,sad
34462,fear
34465,angry
34522,happy
34545,neutral
34613,neutral
34656,happy
34659,fear
34675,fear
3472,neutral
34730,happy
34755,surprise
34878,surprise
34897,neutral
34968,happy
34972,happy
35022,fear
35120,neutral
35151,surprise
35202,neutral
35207,surprise
35230,surprise
35238,surprise
35250,happy
35257,sad
35279,neutral
35322,sad
35334,sad
35362,angry
35363,happy
35394,neutral
35410,neutral
35427,sad
35453,surprise
35541,fear
35592,surprise
35629,angry
3565,fear
35697,surprise
35709,angry
3584,neutral
35851,neutral
3601,surprise
3645,sad
365,fear
3709,surprise
3714,neutral
3719,sad
3722,angry
3736,neutral
3739,sad
3742,neutral
3783,neutral
3785,neutral
3836,sad
3837,neutral
3985,happy
4033,surprise
4040,fear
4064,sad
4098,neutral
414,fear
418,angry
4200,surprise
4217,sad
4234,neutral
4296,angry
4308,fear
4316,surprise
4340,fear
4411,surprise
4453,fear
4516,surprise
452,angry
4523,fear
454,sad
4540,happy
4547,angry
460,neutral
4650,neutral
4821,happy
483,sad
4858,surprise
4901,happy
4917,neutral
4975,surprise
4979,sad
4986,fear
500,neutral
5023,fear
504,sad
507,surprise
5074,neutral
5097,happy
5117,angry
5184,sad
5222,surprise
5253,surprise
5263,fear
5283,happy
5360,sad
538,sad
546,angry
5472,neutral
5514,fear
5567,neutral
5622,fear
5638,neutral
5654,sad
5717,sad
5736,surprise
5809,happy
5858,sad
5957,angry
5961,happy
5989,happy
5992,neutral
6035,neutral
6037,surprise
6054,sad
6059,fear
6062,fear
6064,fear
6091,fear
6106,happy
6152,neutral
6153,neutral
6176,happy
6179,fear
6214,fear
6311,sad
6345,neutral
6346,neutral
6366,surprise
6469,happy
6495,fear
6515,angry
6608,sad
6732,angry
6747,fear
6808,surprise
6814,sad
6876,sad
689,happy
6902,sad
6909,fear
6973,surprise
6988,neutral
7027,sad
7038,surprise
7102,sad
712,happy
7129,happy
7146,happy
7150,angry
7158,fear
7182,surprise
7270,sad
7271,neutral
729,fear
73,surprise
7302,surprise
7305,happy
7350,angry
7394,neutral
741,neutral
7517,angry
7542,surprise
7580,neutral
7681,surprise
7684,sad
7748,happy
7749,angry
7756,sad
7786,happy
7819,sad
7846,neutral
7875,sad
7894,neutral
794,neutral
7980,angry
8035,surprise
8040,happy
8043,sad
8067,happy
8119,angry
8163,neutral
8177,happy
8178,sad
8239,happy
8350,fear
8433,sad
8454,neutral
8474,angry
8481,neutral
85,sad
8556,happy
859,happy
8611,sad
8637,fear
8645,surprise
8672,sad
872,sad
8754,happy
8795,happy
8797,happy
8818,surprise
886,angry
9037,surprise
9040,angry
9101,sad
911,fear
9179,neutral
9205,surprise
9232,surprise
9251,surprise
9261,neutral
9281,sad
9302,sad
9333,sad
9369,surprise
9370,angry
9474,sad
949,sad
9602,angry
9606,sad
9842,angry
9898,angry
10019,sad
10023,happy
10074,happy
10096,happy
10106,happy
10126,happy
10138,happy
10141,surprise
1020,happy
10218,happy
10237,happy
10248,happy
10257,happy
1027,happy
10273,neutral
10276,happy
10312,happy
10317,happy
10344,happy
10362,happy
10367,happy
10370,happy
10432,happy
10456,surprise
10467,happy
10468,angry
10480,happy
10528,happy
10540,happy
10552,happy
1056,happy
10571,surprise
1058,happy
10622,happy
10638,neutral
10640,happy
10644,happy
10647,sad
10683,happy
10703,sad
1074,happy
10770,sad
10773,happy
10792,sad
1081,happy
10811,happy
10841,happy
10879,happy
10903,happy
10935,happy
10956,happy
10992,happy
11019,happy
1111,happy
11150,happy
11208,happy
1121,happy
11236,neutral
1130,angry
11345,happy
11349,happy
11392,happy
1141,happy
11500,happy
11508,happy
11516,happy
1152,happy
11530,happy
11549,happy
11552,happy
11558,happy
11573,happy
11575,happy
11588,happy
1159,happy
11594,happy
11604,neutral
11614,happy
11637,angry
11646,happy
11658,happy
11717,happy
11733,happy
11763,happy
11766,happy
11772,happy
11785,happy
11793,happy
11808,happy
11814,happy
11819,happy
11835,surprise
11842,happy
11850,happy
11885,happy
11927,happy
12011,happy
1202,happy
12024,happy
12098,happy
12120,happy
12129,happy
12141,happy
12191,happy
12239,happy
12257,happy
12284,happy
12321,happy
12329,happy
12349,happy
12359,happy
12376,happy
12379,happy
12381,fear
12410,happy
1246,happy
12487,happy
12492,sad
12497,surprise
12557,happy
12560,happy
12581,happy
12600,happy
12611,happy
12672,happy
12705,sad
12725,happy
12729,sad
12772,happy
12776,happy
12789,happy
12861,happy
12904,happy
12936,neutral
12951,happy
12956,happy
12957,happy
13037,happy
13073,happy
1309,happy
13105,happy
13108,happy
13127,fear
13139,happy
13151,happy
