id_img,label
12891,disgust
12948,surprise
12986,angry
12988,sad
13067,neutral
13071,surprise
131,sad
13114,sad
13121,disgust
13152,fear
13179,disgust
13233,sad
1325,neutral
13250,disgust
13252,sad
13301,surprise
13306,angry
13308,disgust
13310,angry
13362,sad
13394,neutral
13405,disgust
1343,angry
13482,fear
13486,sad
13518,fear
13549,surprise
13561,surprise
13585,angry
13587,neutral
13593,surprise
13596,happy
13638,sad
13664,surprise
1367,fear
13683,neutral
13694,disgust
13798,fear
13855,neutral
1389,sad
13899,neutral
13913,sad
13921,disgust
13928,angry
13933,fear
13939,surprise
13965,angry
13971,neutral
1401,disgust
14011,surprise
14033,neutral
14037,neutral
14044,happy
14057,disgust
14082,surprise
1410,surprise
14114,disgust
14117,angry
14268,fear
1429,fear
14306,sad
1441,sad
14444,neutral
14452,angry
14509,disgust
14529,fear
14551,happy
14605,disgust
14620,angry
14637,neutral
1465,angry
14722,fear
1474,fear
14744,happy
14747,happy
14786,sad
14789,angry
148,neutral
1485,disgust
14891,disgust
14987,sad
15001,surprise
15012,angry
15040,neutral
1506,neutral
15088,sad
15134,fear
15191,disgust
15198,fear
15260,surprise
15268,disgust
15279,sad
15280,angry
1534,angry
15503,angry
15539,neutral
15544,surprise
15578,angry
15615,surprise
15622,angry
15663,sad
15668,fear
15678,disgust
1576,neutral
15778,surprise
15859,angry
15870,neutral
15881,angry
15921,angry
15950,angry
15984,fear
1599,neutral
15999,disgust
16039,disgust
1606,disgust
16071,fear
16113,angry
16134,fear
16226,neutral
16277,angry
16318,fear
16330,disgust
16346,surprise
16374,surprise
16395,sad
16429,neutral
16440,surprise
16450,happy
16486,fear
16489,disgust
16501,neutral
16503,sad
16523,neutral
16539,happy
1654,fear
16559,sad
1657,surprise
1660,disgust
16609,fear
16632,angry
16674,fear
16775,surprise
16788,surprise
16802,neutral
16811,neutral
16830,disgust
16915,sad
16930,angry
16954,neutral
16977,happy
16990,sad
17105,disgust
17107,angry
17114,disgust
17180,fear
17191,angry
17213,happy
17217,surprise
1722,angry
17236,neutral
1727,disgust
17314,disgust
17334,surprise
17369,neutral
17449,angry
17479,disgust
17503,sad
17550,sad
17558,sad
1756,neutral
17587,angry
17631,angry
17668,angry
17685,neutral
17707,angry
17710,angry
17762,angry
17816,angry
17831,neutral
17834,neutral
17901,fear
17930,surprise
17932,angry
17934,sad
1796,sad
1799,sad
18006,angry
18010,angry
18068,neutral
18073,surprise
18104,surprise
18106,angry
18108,surprise
18117,disgust
18148,neutral
18203,disgust
18291,happy
18299,disgust
18309,fear
18317,sad
18325,disgust
18336,disgust
18364,neutral
1838,fear
18404,fear
18513,angry
18517,happy
18523,surprise
18527,surprise
18542,disgust
18569,angry
1857,sad
18574,disgust
18641,angry
18713,sad
1873,surprise
18753,angry
18757,angry
18763,neutral
18905,fear
18908,fear
18911,surprise
18960,disgust
18974,angry
18976,disgust
18984,angry
19000,sad
19020,surprise
19064,surprise
19089,angry
19119,neutral
19188,fear
19216,sad
19226,neutral
19235,fear
19252,neutral
1929,angry
19349,sad
1939,neutral
19454,fear
19473,surprise
19497,fear
19559,angry
19599,disgust
19612,happy
19644,neutral
19682,sad
19740,angry
19754,angry
19810,disgust
19841,disgust
1986,fear
19888,disgust
19896,angry
19897,angry
19995,fear
200,angry
20037,surprise
20058,fear
20062,happy
20083,disgust
20135,disgust
20194,angry
20214,angry
20265,happy
20337,neutral
20411,fear
20424,angry
20450,surprise
20461,fear
2047,disgust
20476,disgust
20495,angry
20508,angry
20526,neutral
20579,neutral
20598,angry
20617,neutral
20715,sad
20831,sad
20843,angry
20851,sad
20897,angry
20970,sad
2098,angry
21,fear
21070,fear
21101,angry
21102,surprise
21227,fear
21230,disgust
21250,disgust
21269,happy
21280,neutral
21352,surprise
21360,neutral
21387,surprise
21420,surprise
21464,surprise
21499,fear
21500,fear
21556,surprise
21559,neutral
21598,surprise
21615,fear
21654,fear
21686,surprise
21697,happy
2178,surprise
21833,surprise
21858,neutral
21877,neutral
21946,surprise
21967,surprise
22050,surprise
22074,angry
22102,sad
22130,fear
22166,disgust
2226,disgust
22326,surprise
22349,neutral
224,surprise
22458,angry
22485,disgust
22520,surprise
22607,neutral
22640,fear
22662,disgust
22756,neutral
22791,angry
22827,surprise
22839,surprise
22840,disgust
22917,neutral
22944,angry
22988,disgust
22997,neutral
23038,angry
23083,neutral
23100,surprise
23126,disgust
23142,sad
23184,angry
23192,sad
23209,surprise
23260,fear
23305,surprise
23332,sad
23362,neutral
23368,fear
23389,neutral
23403,sad
23427,angry
23447,angry
23463,sad
23477,disgust
23517,disgust
23540,surprise
23561,sad
23566,surprise
2357,sad
23718,surprise
23731,neutral
23767,fear
23778,sad
2378,fear
23791,fear
2391,sad
24016,fear
24035,neutral
24088,disgust
24089,fear
24131,neutral
2416,sad
24165,surprise
24185,angry
24213,disgust
24220,neutral
2426,neutral
24452,angry
24479,sad
24482,surprise
24539,sad
24554,angry
24562,neutral
24579,happy
24621,angry
24625,happy
24694,angry
24721,angry
24753,sad
24763,disgust
24778,happy
24822,sad
24880,angry
24948,disgust
24963,sad
24978,sad
24991,neutral
25045,angry
25046,fear
25061,disgust
25074,surprise
25108,surprise
25109,disgust
25133,sad
25162,surprise
25191,neutral
25202,sad
25220,disgust
25242,sad
25247,sad
25298,happy
25306,neutral
25327,neutral
25359,angry
25439,angry
25481,sad
25496,neutral
25555,angry
25570,surprise
25577,disgust
25590,sad
25605,disgust
25621,sad
25638,angry
25647,disgust
25710,fear
258,fear
25820,fear
25914,sad
2592,disgust
2593,sad
26082,neutral
26091,disgust
26097,sad
26131,neutral
26210,angry
26250,surprise
26275,disgust
26283,neutral
26363,sad
26377,fear
26385,disgust
26394,happy
264,fear
26402,angry
26409,surprise
2641,fear
26454,disgust
26469,surprise
2651,neutral
2657,neutral
26582,sad
26726,disgust
2681,disgust
26842,disgust
26895,neutral
26916,surprise
26927,disgust
26973,fear
26980,fear
270,disgust
27006,disgust
27077,happy
27094,neutral
27098,surprise
27103,disgust
27145,angry
27300,surprise
27308,neutral
27359,angry
27363,angry
27369,sad
27488,fear
27503,disgust
27509,angry
27591,happy
27635,sad
27709,surprise
27764,neutral
27772,disgust
27806,sad
27846,fear
27868,disgust
27889,fear
2789,sad
27899,neutral
27910,disgust
27937,disgust
28050,angry
28101,angry
28189,neutral
28210,sad
28243,angry
28267,disgust
28308,angry
28331,angry
28417,disgust
28453,surprise
28503,surprise
28515,fear
28548,fear
2858,neutral
2860,happy
28627,disgust
28701,happy
28704,surprise
28724,surprise
28729,angry
28734,neutral
28859,neutral
29005,fear
29026,happy
29027,neutral
29043,fear
2906,disgust
29068,angry
29126,neutral
29152,fear
29219,disgust
2927,surprise
29284,fear
29285,fear
29291,happy
29315,fear
29327,sad
29349,surprise
29389,angry
29478,sad
29528,fear
29536,angry
29603,disgust
29629,disgust
29674,disgust
297,happy
29701,fear
29709,surprise
29713,neutral
29720,disgust
29731,angry
29733,neutral
29735,neutral
29738,neutral
29795,happy
29869,disgust
2987,happy
29871,angry
2988,fear
29892,neutral
29912,neutral
29924,disgust
29990,disgust
3000,surprise
30062,neutral
30074,disgust
30196,neutral
30206,sad
30237,fear
30253,neutral
30316,fear
30333,disgust
3036,disgust
30482,happy
30564,sad
3057,sad
30594,surprise
30638,neutral
30735,surprise
30774,angry
30798,sad
3087,disgust
30936,disgust
31007,neutral
31105,angry
31107,happy
31116,fear
3112,disgust
31130,fear
31157,happy
31159,surprise
31188,fear
3124,sad
31286,happy
31330,disgust
31341,neutral
31357,surprise
31375,angry
31395,disgust
31398,surprise
314,fear
31421,disgust
31461,sad
31526,disgust
31535,angry
31569,surprise
31625,surprise
31638,sad
31655,sad
3170,surprise
31738,fear
31782,surprise
31821,angry
31855,disgust
31860,fear
31866,happy
31903,surprise
31916,disgust
31940,happy
31954,happy
31973,neutral
31979,neutral
32076,neutral
32097,sad
32103,angry
32180,neutral
32279,surprise
32323,fear
32349,surprise
32351,disgust
32438,sad
32461,fear
32463,neutral
32485,disgust
32507,angry
32551,sad
32569,surprise
32619,neutral
32623,angry
32642,disgust
32682,angry
32688,angry
3269,surprise
32692,neutral
32696,surprise
32758,sad
32766,neutral
32799,fear
32829,sad
32876,angry
32879,surprise
32889,angry
32931,angry
32940,surprise
32941,neutral
32946,disgust
3296,sad
3297,sad
32996,disgust
33007,happy
33051,sad
33097,fear
3314,fear
33215,fear
33258,sad
33299,fear
33358,disgust
33390,angry
33410,surprise
33419,surprise
33440,surprise
33490,neutral
33519,disgust
33535,neutral
33548,sad
33559,angry
33587,disgust
33608,sad
33617,sad
33644,happy
33673,surprise
33674,neutral
33701,fear
33718,sad
33806,disgust
33855,sad
3391,disgust
33919,fear
33940,fear
340,sad
3402,neutral
34024,surprise
34063,neutral
3409,disgust
34097,angry
341,sad
34100,surprise
34117,neutral
34120,sad
34143,neutral
34201,angry
34277,happy
34325,fear
34356,disgust
34382,sad
34396,angry
34415,angry
34462,disgust
34465,disgust
34522,happy
34545,fear
34613,neutral
34656,fear
34659,disgust
34675,fear
3472,neutral
34730,sad
34755,surprise
34878,surprise
34897,neutral
34968,disgust
34972,neutral
35022,fear
35120,sad
35151,surprise
35202,disgust
35207,fear
35230,surprise
35238,surprise
35250,sad
35257,sad
35279,neutral
35322,sad
35334,sad
35362,angry
35363,neutral
35394,neutral
35410,neutral
35427,angry
35453,fear
35541,surprise
35592,disgust
35629,disgust
3565,angry
35697,surprise
35709,disgust
3584,neutral
35851,neutral
3601,neutral
3645,sad
365,angry
3709,surprise
3714,disgust
3719,fear
3722,angry
3736,neutral
3739,sad
3742,disgust
3783,neutral
3785,neutral
3836,sad
3837,angry
3985,fear
4033,surprise
4040,surprise
4064,neutral
4098,neutral
414,fear
418,neutral
4200,surprise
4217,neutral
4234,neutral
4296,disgust
4308,fear
4316,surprise
4340,fear
4411,fear
4453,fear
4516,angry
452,angry
4523,fear
454,sad
4540,angry
4547,disgust
460,fear
4650,surprise
4821,happy
483,sad
4858,surprise
4901,happy
4917,surprise
4975,surprise
4979,disgust
4986,surprise
500,disgust
5023,neutral
504,disgust
507,surprise
5074,neutral
5097,sad
5117,angry
5184,sad
5222,surprise
5253,surprise
5263,fear
5283,neutral
5360,disgust
538,sad
546,disgust
5472,surprise
5514,neutral
5567,neutral
5622,disgust
5638,neutral
5654,sad
5717,angry
5736,surprise
5809,surprise
5858,sad
5957,angry
5961,fear
5989,happy
5992,neutral
6035,neutral
6037,surprise
6054,sad
6059,neutral
6062,angry
6064,fear
6091,surprise
6106,neutral
6152,surprise
6153,neutral
6176,angry
6179,disgust
6214,disgust
6311,disgust
6345,neutral
6346,happy
6366,surprise
6469,happy
6495,surprise
6515,angry
6608,fear
6732,surprise
6747,fear
6808,surprise
6814,fear
6876,neutral
689,sad
6902,angry
6909,fear
6973,fear
6988,neutral
7027,neutral
7038,fear
7102,fear
712,sad
7129,angry
7146,happy
7150,disgust
7158,disgust
7182,surprise
7270,angry
7271,neutral
729,sad
73,fear
7302,surprise
7305,sad
7350,neutral
7394,neutral
741,neutral
7517,angry
7542,disgust
7580,neutral
7681,surprise
7684,neutral
7748,disgust
7749,fear
7756,disgust
7786,surprise
7819,sad
7846,angry
7875,angry
7894,disgust
794,neutral
7980,angry
8035,fear
8040,fear
8043,neutral
8067,happy
8119,sad
8163,neutral
8177,happy
8178,neutral
8239,surprise
8350,surprise
8433,disgust
8454,surprise
8474,angry
8481,sad
85,sad
8556,angry
859,disgust
8611,angry
8637,fear
8645,surprise
8672,disgust
872,angry
8754,happy
8795,happy
8797,sad
8818,surprise
886,angry
9037,surprise
9040,angry
9101,sad
911,angry
9179,sad
9205,fear
9232,neutral
9251,angry
9261,disgust
9281,sad
9302,disgust
9333,surprise
9369,surprise
9370,angry
9474,disgust
949,sad
9602,angry
9606,fear
9842,disgust
9898,disgust
10019,disgust
10023,angry
10074,happy
10096,angry
10106,happy
10126,sad
10138,happy
10141,surprise
1020,happy
10218,happy
10237,happy
10248,happy
10257,happy
1027,happy
10273,neutral
10276,angry
10312,happy
10317,happy
10344,happy
10362,happy
10367,happy
10370,happy
10432,happy
10456,angry
10467,happy
10468,angry
10480,angry
10528,happy
10540,happy
10552,happy
1056,sad
10571,surprise
1058,happy
10622,happy
10638,surprise
10640,happy
10644,sad
10647,sad
10683,happy
10703,neutral
1074,angry
10770,angry
10773,neutral
10792,angry
1081,happy
10811,neutral
10841,neutral
10879,disgust
10903,happy
10935,surprise
10956,happy
10992,happy
11019,happy
1111,surprise
11150,happy
11208,neutral
1121,happy
11236,angry
1130,angry
11345,happy
11349,happy
11392,happy
1141,happy
11500,happy
11508,neutral
11516,happy
1152,happy
11530,happy
11549,disgust
11552,happy
11558,happy
11573,surprise
11575,happy
11588,disgust
1159,surprise
11594,happy
11604,angry
11614,neutral
11637,neutral
11646,happy
11658,happy
11717,happy
