id_img,label
14011,surprise
14033,neutral
14037,angry
14044,happy
14057,sad
14082,fear
1410,surprise
14114,happy
14117,neutral
14268,fear
1429,fear
14306,neutral
1441,sad
14444,neutral
14452,angry
14509,fear
14529,fear
14551,neutral
14605,angry
14620,angry
14637,fear
1465,happy
14722,fear
1474,fear
14744,sad
14747,sad
14786,angry
14789,fear
148,angry
1485,surprise
14891,fear
14987,fear
15001,neutral
15012,neutral
15040,angry
1506,neutral
15088,fear
15134,fear
15191,fear
15198,fear
15260,fear
15268,angry
15279,sad
15280,angry
1534,angry
15503,happy
15539,neutral
15544,surprise
15578,angry
15615,surprise
15622,angry
15663,neutral
15668,sad
15678,angry
1576,neutral
15778,surprise
15859,sad
15870,angry
15881,angry
15921,surprise
15950,angry
15984,fear
1599,neutral
15999,angry
16039,fear
1606,sad
16071,surprise
16113,fear
16134,fear
16226,sad
16277,fear
16318,fear
16330,fear
16346,fear
16374,surprise
16395,angry
16429,neutral
16440,angry
16450,angry
16486,fear
16489,fear
16501,fear
16503,fear
16523,fear
16539,sad
1654,fear
16559,sad
1657,surprise
1660,fear
16609,sad
16632,angry
16674,surprise
16775,fear
16788,fear
16802,fear
16811,fear
16830,fear
16915,sad
16930,happy
16954,fear
16977,happy
16990,sad
17105,neutral
17107,fear
17114,fear
17180,fear
17191,fear
17213,sad
17217,fear
1722,angry
17236,fear
1727,angry
17314,fear
17334,fear
17369,fear
17449,sad
17479,fear
17503,angry
17550,sad
17558,sad
1756,fear
17587,angry
17631,sad
17668,fear
17685,sad
17707,fear
17710,fear
17762,angry
17816,angry
17831,neutral
17834,fear
17901,happy
17930,surprise
17932,neutral
17934,neutral
1796,sad
1799,sad
18006,angry
18010,angry
18068,sad
18073,surprise
18104,fear
18106,angry
18108,surprise
18117,angry
18148,fear
18203,neutral
18291,happy
18299,happy
18309,surprise
18317,fear
18325,angry
18336,neutral
18364,angry
1838,fear
18404,happy
18513,happy
18517,happy
18523,neutral
18527,sad
18542,fear
18569,angry
1857,sad
18574,fear
18641,angry
18713,sad
1873,surprise
18753,sad
18757,angry
18763,fear
18905,angry
18908,fear
18911,surprise
18960,neutral
18974,angry
18976,fear
18984,surprise
19000,sad
19020,fear
19064,surprise
19089,fear
19119,fear
19188,fear
19216,fear
19226,fear
19235,surprise
19252,angry
1929,fear
19349,happy
1939,neutral
19454,neutral
19473,sad
19497,fear
19559,angry
19599,fear
19612,happy
19644,happy
19682,sad
19740,surprise
19754,fear
19810,surprise
19841,angry
1986,surprise
19888,angry
19896,angry
19897,angry
19995,fear
200,angry
20037,fear
20058,neutral
20062,sad
20083,fear
20135,fear
20194,angry
20214,neutral
20265,happy
20337,fear
20411,fear
20424,angry
20450,fear
20461,fear
2047,fear
20476,angry
20495,sad
20508,surprise
20526,fear
20579,fear
20598,angry
20617,angry
20715,sad
20831,fear
20843,angry
20851,sad
20897,sad
20970,neutral
2098,angry
21,fear
21070,surprise
21101,angry
21102,surprise
21227,surprise
21230,sad
21250,angry
21269,angry
21280,fear
21352,fear
21360,neutral
21387,sad
21420,fear
21464,surprise
21499,happy
21500,fear
21556,surprise
21559,surprise
21598,surprise
21615,fear
21654,angry
21686,fear
21697,happy
2178,surprise
21833,surprise
21858,happy
21877,fear
21946,angry
21967,surprise
22050,surprise
22074,surprise
22102,sad
22130,angry
22166,surprise
2226,fear
22326,surprise
22349,happy
224,surprise
22458,angry
22485,happy
22520,surprise
22607,angry
22640,sad
22662,neutral
22756,fear
22791,angry
22827,fear
22839,surprise
22840,fear
22917,neutral
22944,angry
22988,angry
22997,happy
23038,angry
23083,sad
23100,surprise
23126,fear
23142,happy
23184,happy
23192,sad
23209,fear
23260,fear
23305,fear
23332,neutral
23362,fear
23368,fear
23389,fear
23403,fear
23427,happy
23447,angry
23463,neutral
23477,angry
23517,fear
23540,surprise
23561,fear
23566,surprise
2357,angry
23718,surprise
23731,sad
23767,fear
23778,sad
2378,fear
23791,fear
2391,fear
24016,sad
24035,neutral
24088,fear
24089,fear
24131,angry
2416,sad
24165,neutral
24185,angry
24213,fear
24220,neutral
2426,surprise
24452,fear
24479,sad
24482,sad
24539,sad
24554,happy
24562,surprise
24579,happy
24621,surprise
24625,happy
24694,fear
24721,happy
24753,fear
24763,neutral
24778,happy
24822,angry
24880,fear
24948,surprise
24963,neutral
24978,sad
24991,sad
25045,fear
25046,fear
25061,neutral
25074,surprise
25108,surprise
25109,fear
25133,fear
25162,fear
25191,fear
25202,happy
25220,angry
25242,fear
25247,sad
25298,angry
25306,fear
25327,sad
25359,neutral
25439,happy
25481,neutral
25496,neutral
25555,fear
25570,surprise
25577,fear
25590,fear
25605,fear
25621,fear
25638,fear
25647,fear
25710,fear
258,fear
25820,fear
25914,fear
2592,fear
2593,sad
26082,neutral
26091,happy
26097,sad
26131,fear
26210,neutral
26250,fear
26275,angry
26283,sad
26363,neutral
26377,sad
26385,disgust
26394,sad
264,angry
26402,angry
26409,surprise
2641,fear
26454,angry
26469,surprise
2651,fear
2657,fear
26582,fear
26726,sad
2681,angry
26842,fear
26895,happy
26916,surprise
26927,fear
26973,fear
26980,fear
270,fear
27006,angry
27077,fear
27094,neutral
27098,surprise
27103,angry
27145,angry
27300,surprise
27308,angry
27359,angry
27363,surprise
27369,sad
27488,fear
27503,angry
27509,angry
27591,sad
27635,sad
27709,sad
27764,sad
27772,fear
27806,sad
27846,surprise
27868,neutral
27889,fear
2789,neutral
27899,sad
27910,fear
27937,angry
28050,angry
28101,angry
28189,neutral
28210,angry
28243,fear
28267,fear
28308,fear
28331,sad
28417,fear
28453,surprise
28503,surprise
28515,fear
28548,fear
2858,fear
2860,fear
28627,disgust
28701,fear
28704,surprise
28724,fear
28729,angry
28734,neutral
28859,neutral
29005,fear
29026,fear
29027,neutral
29043,angry
2906,angry
29068,fear
29126,neutral
29152,sad
29219,sad
2927,neutral
29284,fear
29285,fear
29291,happy
29315,angry
29327,neutral
29349,surprise
29389,angry
29478,neutral
29528,surprise
29536,fear
29603,angry
29629,neutral
29674,fear
297,fear
29701,fear
29709,surprise
29713,fear
29720,surprise
29731,angry
29733,happy
29735,sad
29738,neutral
29795,happy
29869,neutral
2987,fear
29871,angry
2988,fear
29892,neutral
29912,neutral
29924,neutral
29990,sad
3000,fear
30062,happy
30074,neutral
30196,happy
30206,neutral
30237,fear
30253,sad
30316,neutral
30333,fear
3036,fear
30482,fear
30564,fear
3057,sad
30594,surprise
30638,sad
30735,angry
30774,angry
30798,surprise
3087,sad
30936,fear
31007,fear
31105,angry
31107,happy
31116,surprise
3112,fear
31130,fear
31157,fear
31159,surprise
31188,fear
3124,neutral
31286,fear
31330,fear
31341,angry
31357,fear
31375,angry
31395,fear
31398,surprise
314,fear
31421,sad
31461,fear
31526,sad
31535,happy
31569,fear
31625,fear
31638,sad
31655,sad
3170,surprise
31738,neutral
31782,surprise
31821,fear
31855,fear
31860,fear
31866,happy
31903,fear
31916,fear
31940,sad
31954,neutral
31973,sad
31979,neutral
32076,fear
32097,fear
32103,fear
32180,sad
32279,surprise
32323,surprise
32349,fear
32351,angry
32438,sad
32461,fear
32463,fear
32485,angry
32507,sad
32551,fear
32569,sad
32619,neutral
32623,angry
32642,fear
32682,neutral
32688,angry
3269,fear
32692,sad
32696,surprise
32758,fear
32766,neutral
32799,fear
32829,neutral
32876,angry
32879,happy
32889,angry
32931,angry
32940,surprise
32941,neutral
32946,fear
3296,angry
3297,fear
32996,angry
33007,angry
33051,sad
33097,fear
3314,fear
33215,fear
33258,sad
33299,fear
33358,angry
33390,happy
33410,angry
33419,surprise
33440,surprise
33490,neutral
33519,sad
33535,angry
33548,fear
33559,angry
33587,fear
33608,fear
33617,fear
33644,surprise
33673,surprise
33674,neutral
33701,neutral
33718,happy
33806,sad
33855,fear
3391,angry
33919,sad
33940,sad
340,fear
3402,fear
34024,fear
34063,fear
3409,angry
34097,fear
341,angry
34100,surprise
34117,fear
34120,happy
34143,fear
34201,angry
34277,sad
34325,fear
34356,neutral
34382,sad
34396,angry
34415,sad
34462,fear
34465,angry
34522,neutral
34545,angry
34613,sad
34656,happy
34659,angry
34675,fear
3472,neutral
34730,happy
34755,surprise
34878,surprise
34897,fear
34968,sad
34972,happy
35022,fear
35120,fear
35151,fear
35202,fear
35207,fear
35230,surprise
35238,surprise
35250,fear
35257,fear
35279,neutral
35322,sad
35334,angry
35362,sad
35363,fear
35394,fear
35410,neutral
35427,fear
35453,fear
35541,neutral
35592,surprise
35629,fear
3565,fear
35697,fear
35709,angry
3584,angry
35851,neutral
3601,surprise
3645,sad
365,angry
3709,surprise
3714,fear
3719,angry
3722,angry
3736,fear
3739,sad
3742,neutral
3783,neutral
3785,neutral
3836,fear
3837,sad
3985,fear
4033,surprise
4040,angry
4064,sad
4098,neutral
414,fear
418,sad
4200,surprise
4217,happy
4234,neutral
4296,fear
4308,fear
4316,surprise
4340,surprise
4411,fear
4453,fear
4516,angry
452,angry
4523,fear
454,fear
4540,angry
4547,angry
460,neutral
4650,surprise
4821,happy
483,sad
4858,surprise
4901,happy
4917,neutral
4975,fear
4979,fear
4986,surprise
500,sad
5023,surprise
504,fear
507,surprise
5074,neutral
5097,angry
5117,angry
5184,angry
5222,surprise
5253,surprise
5263,fear
5283,happy
5360,fear
538,sad
546,neutral
5472,angry
5514,fear
5567,neutral
5622,fear
5638,neutral
5654,neutral
5717,happy
5736,surprise
5809,fear
5858,sad
5957,angry
5961,neutral
5989,happy
5992,sad
6035,sad
6037,fear
6054,happy
6059,fear
6062,fear
6064,fear
6091,fear
6106,angry
6152,neutral
6153,sad
6176,fear
6179,surprise
6214,angry
6311,angry
6345,neutral
6346,neutral
6366,surprise
6469,angry
6495,surprise
6515,angry
6608,neutral
6732,angry
6747,neutral
6808,surprise
6814,angry
6876,sad
689,fear
6902,happy
6909,fear
6973,fear
6988,happy
7027,neutral
7038,surprise
7102,fear
712,sad
7129,fear
7146,happy
7150,fear
7158,fear
7182,fear
7270,neutral
7271,sad
729,angry
73,fear
7302,surprise
7305,fear
7350,fear
7394,neutral
741,neutral
7517,angry
7542,fear
7580,angry
7681,angry
7684,fear
7748,fear
7749,sad
7756,fear
7786,fear
7819,fear
7846,sad
7875,fear
7894,fear
794,fear
7980,fear
8035,surprise
8040,fear
8043,sad
8067,neutral
8119,fear
8163,neutral
8177,happy
8178,fear
8239,surprise
8350,fear
8433,neutral
8454,fear
8474,angry
8481,sad
85,neutral
8556,angry
859,fear
8611,surprise
8637,fear
8645,surprise
8672,sad
872,fear
8754,fear
8795,happy
8797,fear
8818,surprise
886,sad
9037,surprise
9040,fear
9101,fear
911,angry
9179,neutral
9205,surprise
9232,fear
9251,fear
9261,fear
9281,fear
9302,sad
9333,fear
9369,surprise
9370,angry
9474,fear
949,sad
9602,angry
9606,fear
9842,angry
9898,angry
10019,fear
10023,sad
10074,happy
10096,happy
10106,happy
10126,neutral
10138,happy
10141,surprise
1020,happy
10218,happy
10237,happy
10248,happy
10257,happy
1027,happy
10273,neutral
10276,happy
10312,happy
10317,happy
10344,happy
10362,happy
10367,happy
10370,happy
10432,happy
10456,fear
10467,happy
10468,neutral
10480,happy
10528,happy
10540,happy
10552,happy
1056,fear
10571,surprise
1058,happy
10622,happy
10638,angry
10640,happy
10644,neutral
10647,fear
10683,happy
10703,neutral
1074,angry
10770,sad
10773,happy
10792,neutral
1081,happy
10811,happy
10841,happy
10879,happy
10903,happy
10935,happy
10956,happy
10992,happy
11019,happy
1111,happy
11150,happy
11208,happy
1121,happy
11236,neutral
1130,fear
11345,happy
11349,happy
11392,happy
1141,happy
11500,happy
11508,happy
11516,happy
1152,happy
11530,happy
11549,fear
11552,happy
11558,happy
11573,surprise
11575,happy
11588,neutral
1159,angry
11594,happy
11604,angry
11614,happy
11637,angry
11646,happy
11658,happy
11717,happy
11733,happy
11763,happy
11766,happy
11772,neutral
11785,happy
11793,neutral
11808,happy
11814,happy
11819,happy
11835,fear
11842,happy
11850,happy
11885,happy
11927,happy
12011,happy
1202,happy
12024,happy
12098,angry
12120,happy
12129,happy
12141,happy
12191,happy
12239,happy
12257,sad
12284,happy
12321,happy
12329,happy
12349,happy
12359,happy
12376,happy
12379,happy
12381,fear
12410,happy
1246,happy
12487,happy
12492,fear
12497,surprise
12557,happy
12560,happy
12581,happy
12600,happy
12611,happy
12672,happy
12705,angry
12725,happy
12729,angry
12772,happy
12776,happy
12789,neutral
12861,happy
12904,happy
12936,angry
12951,happy
12956,happy
12957,happy
13037,happy
13073,happy
1309,happy
13105,happy
13108,neutral
13127,neutral
13139,happy
13151,happy
1316,happy
13204,happy
13228,happy
13283,happy
13317,fear
13322,happy
1334,neutral
13348,happy
13353,neutral
13363,happy
13366,fear
13385,happy
1341,happy
13427,happy
13428,happy
13449,happy
13456,happy
13476,happy
13502,happy
13526,happy
13528,surprise
13570,happy
13584,happy
13590,happy
13615,neutral
