id,Price_euros
527,1017.7352945226071
529,1536.871266070572
534,1914.9148682784266
537,1984.1546421212583
539,2028.5726102468486
540,595.2737241891621
542,694.5609470581284
545,1187.5687020616283
548,608.3378324613946
551,639.6916923147523
552,595.2737241891621
556,1941.0430848228916
567,1148.376377244931
573,1998.5251612207142
582,1051.7019760304113
584,699.7865903670213
585,2006.3636261840536
586,516.8890745557678
587,995.5263104598121
592,827.4070825914564
605,1901.8507600061944
608,2032.4918427285183
610,673.6583738225565
612,747.7160221308388
617,1122.2481607004663
618,1169.278950480503
620,1056.9276193393043
621,1158.8276638627171
630,719.3827527753699
632,1056.9276193393043
635,719.1214706099253
641,639.6916923147523
644,595.2737241891621
649,1080.4430142293227
651,991.6070779781423
653,674.9647846497797
655,1200.6328103338608
659,688.0288929220121
660,1941.0430848228916
663,463.73399948305723
666,1192.7943453705213
668,569.1455076446973
673,1216.3097402605397
674,2022.0405561107325
675,1705.8891359227084
679,588.7416700530459
684,2148.7624063513867
685,1933.2046198595522
688,1056.9276193393043
689,2099.1187949169034
695,364.44677661409105
702,1169.278950480503
705,1056.9276193393043
706,978.54296970591
708,1056.9276193393043
714,1056.9276193393043
719,1941.0430848228916
724,694.5609470581284
725,1004.6711862503747
726,1004.6711862503747
727,1017.7352945226071
733,639.6916923147523
736,1950.1879606134542
737,694.5609470581284
744,1135.3122689726988
746,1982.8482312940353
751,767.3121845391875
756,614.8698865975107
758,1083.055835883769
761,1875.7225434617294
764,694.5609470581284
765,1017.7352945226071
771,601.8057783252784
776,1187.5687020616283
777,1186.262291234405
779,1042.5571002398488
780,1312.1686037881746
781,612.2570649430643
783,1100.0391766376713
797,597.8865458436086
800,627.9339948697432
802,1166.6661288260566
805,660.5942655503242
806,617.4827082519573
807,595.2737241891621
810,1512.0494603533302
811,1096.1199441560016
816,1122.2481607004663
817,608.3378324613946
819,719.3827527753699
820,591.3544917074923
822,1122.2481607004663
826,647.5301572780918
831,1623.0943806673058
833,1525.1135686255627
834,2044.2495401735275
835,2003.7508045296072
837,1177.1174154438424
845,627.9339948697432
846,1056.9276193393043
854,597.8865458436086
857,686.7224820947889
858,1096.1199441560016
861,1167.9725396532797
862,569.1455076446973
863,667.1263196864404
865,1056.9276193393043
870,1187.5687020616283
875,2898.31755663098
880,595.2737241891621
885,1131.393036491029
886,595.2737241891621
887,934.1250015803198
889,1820.8532887183535
892,1005.8469559948755
896,1187.5687020616283
898,596.5801350163854
900,364.44677661409105
901,608.3378324613946
903,1137.9250906271452
905,1017.7352945226071
906,732.4468610476024
908,952.4147531614451
910,1077.830192574876
912,1122.2481607004663
917,2123.940600634145
918,1175.8110046166191
920,1036.0250461037326
922,1069.9917276115366
925,1690.2122059960295
927,612.2570649430643
930,3500.2482834343473
935,2089.9739191263407
936,1096.1199441560016
937,595.2737241891621
940,884.4813901458367
944,2110.876492361913
948,706.3186445031375
949,2123.940600634145
951,1103.958409119341
954,978.54296970591
957,1161.4404855171636
958,1207.164864469977
962,516.8890745557678
975,1056.9276193393043
977,1157.5212530354938
979,1088.2814791926621
984,633.1596381786361
987,1174.504593789396
989,1056.9276193393043
991,1140.5379122815916
993,1056.9276193393043
1003,747.7160221308388
1004,1043.863511067072
1014,695.8673578853516
1015,626.6275840425199
1020,1463.7122597460705
1021,595.2737241891621
1029,1080.4430142293227
1032,1157.5212530354938
1033,543.0172911002326
1036,1165.3597179988333
1037,1187.5687020616283
1044,1096.1199441560016
1048,1094.8135333287782
1049,1076.523781747653
1054,569.1455076446973
1057,1083.055835883769
1061,1901.8507600061944
1062,926.2865366169804
1064,1157.5212530354938
1066,1053.0083868576346
1070,1030.7994027948396
1072,574.3711509535904
1073,1941.0430848228916
1076,1056.9276193393043
1080,1888.786651733962
1081,588.7416700530459
1087,1017.7352945226071
1089,608.3378324613946
1098,608.3378324613946
1099,1954.1071930951239
1102,1200.6328103338608
1104,1030.7994027948396
1105,1060.846851820974
1109,1666.6968111060112
1112,721.9955744298164
1115,1130.0866256638058
1117,699.7865903670213
1118,1773.8224989383168
1123,2032.4918427285183
1124,1096.1199441560016
1125,719.3827527753699
1127,1950.1879606134542
1128,569.1455076446973
1135,1181.0366479255122
1143,668.4327305136636
1147,595.2737241891621
1148,627.9339948697432
1150,2120.0213681524756
1151,1143.1507339360383
1155,1179.7302370982889
1156,1167.9725396532797
1162,1317.3942470970674
1163,1149.6827880721544
1164,725.9148069114862
1176,2012.8956803201697
1180,1901.8507600061944
1185,1053.0083868576346
1188,1017.7352945226071
1200,608.3378324613946
1202,3646.5662960833506
1204,1124.8609823549127
1209,991.6070779781423
1210,1058.1033890838053
1216,608.3378324613946
1217,1062.1532626481971
1225,1117.0225173915733
1227,1596.9661641228408
1229,1039.9442785854021
1231,1166.6661288260566
1236,608.3378324613946
1240,1069.9917276115366
1242,1773.8224989383168
1246,2116.1021356708056
1247,978.54296970591
1248,1017.7352945226071
1251,799.9724552197683
1252,1043.863511067072
1255,1217.6161510877628
1259,1171.8917721349494
1265,907.0981430520741
1266,614.8698865975107
1267,2104.3444382257967
1278,1980.2354096395889
1279,2110.876492361913
1281,1030.7994027948396
1285,1149.6827880721544
1286,1103.958409119341
1295,1096.1199441560016
1299,1083.055835883769
