id,Price_euros
1246,1601.1390125016032
77,2069.7394914118827
1252,755.7715547553612
920,1092.895911993065
805,776.7496320603256
397,1109.799742404167
231,593.6388395192805
1104,1271.6502333008457
1204,1111.1259528677897
1217,1371.2502564056188
149,2080.5865554941106
461,668.5013040951951
21,1419.7240574943826
357,2056.4773867756558
780,1555.0345704253714
343,674.6003300684827
737,531.1182990160478
845,718.3292524943915
173,2039.2726736222007
781,670.4906197906291
1164,554.8783399740171
819,548.9476420167948
277,654.5760942271568
674,2024.6483356487106
1279,1986.053993870582
1255,863.952293677035
1240,1270.622015869861
41,1367.764469039851
719,1921.4916275648525
298,1811.7604599443725
935,2059.129807702901
826,947.117348930376
278,1170.507430698173
477,2063.108439093769
542,536.3486426123791
151,502.4643334355926
900,222.01244034112545
1124,1096.53763776794
1216,330.4430458265599
459,1116.4307947222806
584,523.3100327506306
294,894.9757684195758
1076,951.1162345016485
91,2069.7394914118827
632,1263.9909635517474
1117,523.3100327506306
457,1115.1045842586577
326,897.6281893468213
925,1845.6459459332868
398,368.1322647776623
940,1176.4610729526494
363,855.6621756485617
906,555.5786943349083
820,814.7168914802835
1020,1611.0334029301628
556,1993.8835248263908
384,1210.9425450068395
885,1448.2375824622704
1285,1342.5664702310196
438,338.663439426835
837,1356.4916800990582
979,1311.4005243358863
548,348.6100179040052
170,1052.8087153420313
62,1926.5447842142712
309,486.41872898513475
816,1328.6412603629815
22,371.447790936719
285,1870.54595170948
668,374.24764332275595
417,1312.0636295676977
685,2094.5117653621487
1049,1179.9043309376332
440,995.6663552125056
299,2010.7231257806725
1188,1046.1776630239178
552,576.2233753871567
586,398.9802650763752
783,1432.323056898798
1070,1052.8087153420313
1210,1077.24127552223
1014,537.0117478441905
501,1263.9909635517474
140,1116.4307947222806
235,327.8306970725761
317,679.774093035988
861,1153.9297999028895
257,1263.9909635517474
1200,416.08992221648487
371,1244.0978065974068
1112,552.8890242785831
419,2079.6860698890528
385,327.68864351868
1281,1397.1784796127968
524,2044.7788729762974
1015,677.784777340554
1236,413.477573462501
1036,1308.6809842421055
